id,longitude,latitude,zoom,heading,tilt,width,height
1237,15.1394675,37.6070865,75.0,82.04,74.93,512.0,512.0
1238,15.1397006,37.6071306,24.3,80.73,89.61,512.0,512.0
1239,15.1398184,37.6071497,24.0,9.39,91.07,512.0,512.0
1240,15.1380303,37.6085206,24.9,349.56,87.58,512.0,512.0
1241,15.1376631,37.6086391,73.3,86.11,84.22,512.0,512.0
1242,15.135649,37.6065444,46.9,168.27,86.86,512.0,512.0
1243,15.135649,37.6065444,46.9,212.92,89.63,512.0,512.0
1244,15.1360184,37.606474,47.4,51.53,77.41,512.0,512.0
1245,15.1356711,37.6041374,23.8,134.91,82.98,512.0,512.0
1246,15.1356552,37.6035092,47.4,201.93,81.66,512.0,512.0
1247,15.1355142,37.6021598,75.0,263.99,87.38,512.0,512.0
1248,15.1363769,37.6019375,48.1,115.39,76.66,512.0,512.0
1249,15.1364961,37.6019393,48.4,73.18,81.86,512.0,512.0
1250,15.1368648,37.601895,24.9,16.66,106.22,512.0,512.0
1251,15.1376927,37.6018805,75.0,293.83,88.35,512.0,512.0
1252,15.1378034,37.601887,75.0,42.35,78.07,512.0,512.0
1253,15.1379741,37.6019112,24.9,61.17,87.7,512.0,512.0
1254,15.1381868,37.601955,48.5,112.23,90.7,512.0,512.0
1255,15.1370633,37.5990999,46.5,355.96,87.42,512.0,512.0
1256,15.1370633,37.5990999,21.6,22.21,90.45,512.0,512.0
1257,15.1470562,37.596735,35.9,29.47,85.36,512.0,512.0
1258,15.1468717,37.5969712,75.0,327.48,78.75,512.0,512.0
1259,15.1468316,37.5970502,75.0,276.81,80.57,512.0,512.0
1260,15.1463687,37.5970578,51.2,95.67,87.15,512.0,512.0
1261,15.1462567,37.5970609,52.9,279.07,86.3,512.0,512.0
1262,15.1458003,37.597065,51.9,287.66,87.96,512.0,512.0
1263,15.1453261,37.597076,75.0,280.54,87.67,512.0,512.0
1264,15.1448572,37.5970859,75.0,297.67,88.33,512.0,512.0
1265,15.1447445,37.5971161,90.0,322.7,88.99,512.0,512.0
1266,15.1446344,37.5972207,48.9,225.59,89.34,512.0,512.0
1267,15.1442266,37.5971063,47.9,102.55,86.63,512.0,512.0
1268,15.1440086,37.5971113,75.0,311.25,80.02,512.0,512.0
1269,15.1436817,37.597119,23.1,303.6,89.11,512.0,512.0
1270,15.1430903,37.5971311,46.9,101.01,85.95,512.0,512.0
1271,15.1427889,37.5971378,24.7,304.97,90.02,512.0,512.0
1272,15.1409688,37.5971719,48.7,125.09,86.0,512.0,512.0
1273,15.140913,37.5969963,26.8,18.63,87.92,512.0,512.0
1274,15.1409873,37.5973937,48.1,216.91,85.46,512.0,512.0
1275,15.1406816,37.5971766,48.9,299.93,87.18,512.0,512.0
1276,15.1402688,37.5970486,41.2,238.21,89.16,512.0,512.0
1277,15.1403562,37.5972548,49.7,30.15,89.33,512.0,512.0
1278,15.1406498,37.5981736,47.5,52.0,87.9,512.0,512.0
1279,15.140712,37.5985374,48.6,38.81,86.43,512.0,512.0
1280,15.140753,37.598681,24.9,126.21,85.44,512.0,512.0
1281,15.140753,37.598681,24.9,81.83,89.12,512.0,512.0
1282,15.140753,37.598681,24.9,48.34,88.78,512.0,512.0
1283,15.1408928,37.598673,75.0,338.6,84.3,512.0,512.0
1284,15.1409172,37.5989851,75.0,22.16,87.04,512.0,512.0
1285,15.1409361,37.5991332,49.3,357.76,94.6,512.0,512.0
1286,15.1409361,37.5991332,49.3,68.63,88.14,512.0,512.0
1287,15.1411248,37.599299,47.6,64.61,87.89,512.0,512.0
1288,15.1413093,37.5995711,75.0,39.86,86.66,512.0,512.0
1289,15.1417244,37.5994557,75.0,127.06,82.58,512.0,512.0
1290,15.141931,37.5993719,75.0,99.36,81.44,512.0,512.0
1291,15.141931,37.5993719,75.0,185.34,84.43,512.0,512.0
1292,15.1424638,37.5991869,44.9,291.72,87.88,512.0,512.0
1293,15.1423664,37.5994394,75.0,337.86,86.83,512.0,512.0
1294,15.1492883,37.6008936,75.0,12.71,87.95,512.0,512.0
1295,15.1500927,37.6007891,75.0,101.63,77.97,512.0,512.0
1296,15.150206,37.6007754,90.0,140.32,78.45,512.0,512.0
1297,15.1511714,37.5992125,75.0,93.7,73.75,512.0,512.0
1298,15.1514958,37.5989501,75.0,120.34,77.35,512.0,512.0
1299,15.1517122,37.5989224,75.0,200.6,80.57,512.0,512.0
1300,15.1515859,37.5987818,28.6,50.43,84.14,512.0,512.0
1301,15.1517673,37.5989252,48.9,107.54,83.96,512.0,512.0
1302,15.1521227,37.5989216,24.8,193.67,85.91,512.0,512.0
1303,15.1522139,37.5989304,43.0,43.16,85.16,512.0,512.0
1304,15.1522139,37.5989304,19.7,150.97,89.0,512.0,512.0
1305,15.1522139,37.5989304,19.7,285.78,84.7,512.0,512.0
1306,15.1522559,37.5990026,46.9,115.36,88.37,512.0,512.0
1307,15.152262,37.5990946,48.9,304.56,86.57,512.0,512.0
1308,15.1522663,37.5992776,48.9,330.99,87.53,512.0,512.0
1309,15.1523552,37.5995343,23.4,110.53,88.31,512.0,512.0
1310,15.1523552,37.5995343,35.9,314.35,89.28,512.0,512.0
1311,15.1523552,37.5995343,35.9,265.81,87.54,512.0,512.0
1312,15.1522719,37.5996446,46.5,295.86,93.75,512.0,512.0
1313,15.1522752,37.6007431,75.0,286.36,63.32,512.0,512.0
1314,15.1522756,37.6011967,46.9,358.64,85.69,512.0,512.0
1315,15.1522626,37.60147,46.9,214.15,90.26,512.0,512.0
1316,15.1522626,37.60147,46.9,287.93,82.89,512.0,512.0
1317,15.1522278,37.6019272,48.9,19.09,88.61,512.0,512.0
1318,15.151511,37.6032143,23.5,215.2,88.48,512.0,512.0
1319,15.151511,37.6032143,23.5,198.46,90.46,512.0,512.0
1320,15.1517189,37.6033279,19.8,262.25,91.56,512.0,512.0
1321,15.1517189,37.6033279,24.1,214.68,73.96,512.0,512.0
1322,15.1519456,37.6037294,52.6,22.16,85.11,512.0,512.0
1323,15.1520442,37.6039054,25.3,243.54,82.56,512.0,512.0
1324,15.1520442,37.6039054,62.7,263.83,52.57,512.0,512.0
1325,15.1522479,37.6043002,39.4,35.23,90.43,512.0,512.0
1326,15.1524062,37.6046351,49.1,154.79,87.02,512.0,512.0
1327,15.1527469,37.6052841,34.3,291.75,80.53,512.0,512.0
1328,15.1530653,37.6057544,21.0,41.35,86.61,512.0,512.0
1329,15.1535997,37.606407,48.9,109.08,82.57,512.0,512.0
1330,15.1535997,37.606407,23.4,79.36,85.86,512.0,512.0
1331,14.9159349,37.569561,71.9,359.07,84.67,512.0,512.0
1332,14.9159533,37.5696688,45.7,348.57,83.17,512.0,512.0
1333,14.9158355,37.5700826,75.0,214.74,78.41,512.0,512.0
1334,14.9157609,37.5700318,48.6,228.72,86.82,512.0,512.0
1335,14.9157609,37.5700318,48.6,192.37,83.53,512.0,512.0
1336,14.9148169,37.5696582,48.5,277.18,83.68,512.0,512.0
1337,14.9141978,37.5694433,23.3,43.16,94.22,512.0,512.0
1338,14.9143986,37.5689799,48.1,175.47,86.47,512.0,512.0
1339,14.9132606,37.5693898,75.0,253.27,71.12,512.0,512.0
1340,14.9130608,37.5693232,15.0,87.14,91.81,512.0,512.0
1341,14.9124673,37.5692609,60.3,263.69,72.09,512.0,512.0
1342,14.912274,37.5691868,48.0,218.47,76.67,512.0,512.0
1343,14.9128775,37.5699945,25.1,94.79,90.25,512.0,512.0
1344,14.9129787,37.5701571,25.7,70.77,84.26,512.0,512.0
1345,14.9131074,37.5704079,16.2,54.89,89.7,512.0,512.0
1346,14.9126291,37.5714468,36.9,95.54,88.36,512.0,512.0
1347,14.9108355,37.5709667,75.0,236.72,85.03,512.0,512.0
1348,14.9107203,37.5709529,48.9,286.83,86.46,512.0,512.0
1349,14.9101983,37.5707955,50.0,237.15,87.51,512.0,512.0
1350,14.9096274,37.5703483,75.0,269.04,83.55,512.0,512.0
1351,14.908982,37.5700987,75.0,43.44,86.91,512.0,512.0
1352,14.908982,37.5700987,75.0,230.46,78.7,512.0,512.0
1353,14.9088035,37.5700063,25.0,114.61,83.72,512.0,512.0
1354,14.9088035,37.5700063,44.5,24.71,88.01,512.0,512.0
1355,14.9088035,37.5700063,85.5,272.64,78.27,512.0,512.0
1356,14.9081609,37.5696988,26.8,133.33,94.64,512.0,512.0
1357,14.9076237,37.5693446,75.0,353.66,84.32,512.0,512.0
1358,14.9076237,37.5693446,75.0,296.91,84.13,512.0,512.0
1359,14.9074052,37.5693081,25.1,83.59,90.38,512.0,512.0
1360,14.9075981,37.569443,47.2,39.6,91.04,512.0,512.0
1361,14.9075981,37.569443,47.2,237.12,90.54,512.0,512.0
1362,14.9097276,37.5709006,16.5,139.64,84.9,512.0,512.0
1363,14.9089524,37.5707197,24.0,237.81,90.73,512.0,512.0
1364,14.909548,37.5705434,15.0,177.58,90.8,512.0,512.0
1365,14.9093556,37.5714279,27.3,137.31,84.68,512.0,512.0
1366,14.908578,37.5711533,24.1,252.64,93.17,512.0,512.0
1367,14.908578,37.5711533,24.1,219.36,90.34,512.0,512.0
1368,14.9084632,37.5710522,48.9,349.41,84.82,512.0,512.0
1369,14.9092353,37.5718429,52.2,135.38,90.1,512.0,512.0
1370,14.9092353,37.5718429,52.2,337.02,85.65,512.0,512.0
1371,14.9089322,37.5720713,48.3,5.63,89.39,512.0,512.0
1372,14.9089322,37.5720713,33.1,141.44,82.94,512.0,512.0
1373,14.9083225,37.5719265,15.0,189.64,87.21,512.0,512.0
1374,14.9080544,37.5717457,75.0,196.83,87.74,512.0,512.0
1375,14.9081292,37.5716429,48.9,160.9,85.31,512.0,512.0
1376,14.9072084,37.5718431,24.9,358.47,85.56,512.0,512.0
1377,14.9071018,37.5718097,49.0,297.39,88.8,512.0,512.0
1378,14.9069185,37.5720733,28.2,145.45,88.01,512.0,512.0
1379,14.9068801,37.5723521,75.0,4.4,87.75,512.0,512.0
1380,14.9069917,37.5724296,75.0,286.55,87.75,512.0,512.0
1381,14.9069917,37.5724296,26.4,124.86,82.89,512.0,512.0
1382,14.9075278,37.5725687,75.0,101.4,83.43,512.0,512.0
1383,14.9076488,37.5726003,48.9,213.89,89.11,512.0,512.0
1384,14.9080196,37.5723501,24.9,116.65,92.58,512.0,512.0
1385,14.9085341,37.5725444,48.4,27.62,81.9,512.0,512.0
1386,14.9089467,37.5725955,75.0,286.28,89.15,512.0,512.0
1387,14.9089241,37.5725369,48.9,253.0,90.81,512.0,512.0
1388,14.9089467,37.5725955,24.4,219.43,84.74,512.0,512.0
1389,14.9088643,37.5722841,23.5,146.5,83.96,512.0,512.0
1390,14.9075892,37.5730183,75.0,262.95,90.19,512.0,512.0
1391,14.9074039,37.5730228,75.0,164.38,86.95,512.0,512.0
1392,14.9074917,37.5728239,37.6,27.62,94.52,512.0,512.0
1393,14.907604,37.5726163,90.0,147.81,89.21,512.0,512.0
1394,14.9069917,37.5724296,75.0,294.29,88.28,512.0,512.0
1395,14.9068893,37.5724042,75.0,136.53,89.23,512.0,512.0
1396,14.9068439,37.5725404,50.0,214.27,86.13,512.0,512.0
1397,14.9067912,37.5728134,75.0,30.45,89.72,512.0,512.0
1398,14.9067266,37.5731618,75.0,258.73,88.12,512.0,512.0
1399,14.9065346,37.5731114,48.8,108.72,97.98,512.0,512.0
1400,14.9064665,37.5735724,75.0,137.11,82.36,512.0,512.0
1401,14.9067254,37.5736112,29.0,112.21,86.86,512.0,512.0
1402,14.9068495,37.5736177,39.4,162.3,85.95,512.0,512.0
1403,14.906965,37.5736253,47.6,119.8,88.94,512.0,512.0
1404,14.9072378,37.573641,31.3,279.92,86.87,512.0,512.0
1405,14.9075793,37.5736659,47.6,106.77,83.94,512.0,512.0
1406,14.9076824,37.5737059,28.8,160.46,87.79,512.0,512.0
1407,14.9078102,37.5738047,49.2,204.69,76.1,512.0,512.0
1408,14.9080252,37.5739856,75.0,233.8,75.13,512.0,512.0
1409,14.9081501,37.5741433,49.1,356.27,81.51,512.0,512.0
1410,14.908009,37.5738937,28.6,231.41,84.82,512.0,512.0
1411,14.9082411,37.5737035,75.0,269.99,76.48,512.0,512.0
1412,14.9083577,37.573713,50.0,124.18,81.32,512.0,512.0
1413,14.9084858,37.5737177,43.0,187.0,84.64,512.0,512.0
1414,14.9087328,37.5737275,18.2,178.4,85.7,512.0,512.0
1415,14.9094259,37.5737338,29.9,131.9,86.11,512.0,512.0
1416,14.9110706,37.5735898,47.7,127.0,86.71,512.0,512.0
1417,14.912366,37.5733947,75.0,18.14,73.96,512.0,512.0
1418,14.912366,37.5733947,47.6,328.03,83.99,512.0,512.0
1419,14.9119981,37.5734558,60.2,107.4,85.8,512.0,512.0
1420,14.9123385,37.5735017,48.5,245.31,78.48,512.0,512.0
1421,14.9121034,37.5737112,75.0,352.48,85.37,512.0,512.0
1422,14.9119502,37.5737928,75.0,152.49,86.13,512.0,512.0
1423,14.9119502,37.5737928,48.9,96.53,91.15,512.0,512.0
1424,14.9110417,37.5749209,39.4,239.21,86.51,512.0,512.0
1425,14.9104504,37.5756102,75.0,319.81,85.3,512.0,512.0
1426,14.9102613,37.5759291,75.0,309.03,81.92,512.0,512.0
1427,14.9100302,37.5762486,75.0,266.41,81.99,512.0,512.0
1428,14.9092709,37.5762375,75.0,24.87,90.2,512.0,512.0
1429,14.9091569,37.5762457,75.0,99.8,71.64,512.0,512.0
1430,14.9085984,37.5762907,48.9,271.17,81.72,512.0,512.0
1431,14.9085218,37.5763841,75.0,299.81,82.96,512.0,512.0
1432,14.9082975,37.5764208,75.0,97.48,81.68,512.0,512.0
1433,14.9082506,37.5763193,75.0,129.57,77.97,512.0,512.0
1434,14.9080184,37.5763386,75.0,88.96,72.98,512.0,512.0
1435,14.9072644,37.5765404,75.0,335.11,81.27,512.0,512.0
1436,14.9072868,37.5766323,75.0,88.9,84.02,512.0,512.0
1437,14.9072868,37.5766323,24.2,165.96,79.02,512.0,512.0
1438,14.9071896,37.5763979,29.9,308.7,86.57,512.0,512.0
1439,14.9068377,37.576386,38.3,222.33,83.06,512.0,512.0
1440,14.9068029,37.5762641,75.0,47.66,88.15,512.0,512.0
1441,14.9067004,37.5755739,48.3,165.74,85.78,512.0,512.0
1442,14.9076287,37.5745248,39.4,170.87,89.19,512.0,512.0
1443,14.9080638,37.5742603,75.0,60.67,86.71,512.0,512.0
1444,14.909993,37.5761843,24.9,149.48,88.64,512.0,512.0
1445,14.9059466,37.5725993,75.0,215.1,87.0,512.0,512.0
1446,14.905811,37.5725436,48.9,104.49,91.17,512.0,512.0
1447,14.906319,37.5711667,75.0,140.3,80.61,512.0,512.0
1448,14.9065324,37.5711537,29.4,270.19,93.21,512.0,512.0
1449,14.906397,37.5708322,21.2,4.86,93.94,512.0,512.0
1450,14.906397,37.5708322,21.2,339.59,93.36,512.0,512.0
1451,14.9065122,37.5704632,25.0,301.44,94.28,512.0,512.0
1452,14.9065122,37.5704632,72.6,207.97,83.45,512.0,512.0
1453,14.906564,37.5702963,30.7,4.33,91.37,512.0,512.0
1454,14.9066031,37.5701618,46.9,188.73,86.77,512.0,512.0
1455,14.9068501,37.5692416,47.8,77.78,87.19,512.0,512.0
1456,14.9069166,37.5690176,75.0,221.59,87.01,512.0,512.0
1457,14.9068129,37.5690035,75.0,99.82,90.64,512.0,512.0
1458,14.9074052,37.5693081,25.2,83.85,91.75,512.0,512.0
1459,14.9075981,37.569443,75.0,41.42,90.94,512.0,512.0
1460,14.9063872,37.5687885,48.9,250.56,88.12,512.0,512.0
1461,14.9053104,37.5680073,75.0,119.0,84.65,512.0,512.0
1462,14.9053104,37.5680073,75.0,344.59,87.78,512.0,512.0
1463,14.9052507,37.5681227,46.9,158.89,87.09,512.0,512.0
1464,14.906021,37.5681265,75.0,128.02,88.23,512.0,512.0
1465,14.906021,37.5681265,75.0,217.48,84.45,512.0,512.0
1466,14.9061734,37.5675545,48.9,230.93,96.88,512.0,512.0
1467,14.9052326,37.567142,46.9,108.77,87.28,512.0,512.0
1468,14.9046571,37.5670544,75.0,247.35,84.82,512.0,512.0
1469,14.9046155,37.5671181,75.0,165.84,82.01,512.0,512.0
1470,14.9046403,37.56705,48.9,52.11,85.7,512.0,512.0
1471,14.9046978,37.5668851,75.0,136.57,86.8,512.0,512.0
1472,14.9046978,37.5668851,75.0,194.95,86.52,512.0,512.0
1473,14.9047459,37.5667085,48.1,201.03,88.25,512.0,512.0
1474,14.9047719,37.5665725,75.0,201.03,88.25,512.0,512.0
1475,14.9048594,37.566213,49.5,206.97,83.76,512.0,512.0
1476,14.9046081,37.5657342,49.0,64.88,86.99,512.0,512.0
1477,14.9050243,37.5656559,48.1,14.42,85.61,512.0,512.0
1478,14.9049175,37.5660609,33.5,335.11,89.9,512.0,512.0
1479,14.9049175,37.5660609,60.5,10.59,88.2,512.0,512.0
1480,14.9053749,37.5658625,49.3,167.93,84.87,512.0,512.0
1481,14.9058095,37.5659432,75.0,8.44,81.94,512.0,512.0
1482,14.9057947,37.5660449,48.6,179.74,86.7,512.0,512.0
1483,14.906565,37.5660929,75.0,149.35,84.53,512.0,512.0
1484,14.9066206,37.5659621,48.9,355.24,83.07,512.0,512.0
1485,14.9064677,37.5665094,48.6,1.19,86.01,512.0,512.0
1486,14.9067569,37.5661254,51.0,107.76,87.07,512.0,512.0
1487,14.9074785,37.5662637,46.9,104.39,86.93,512.0,512.0
1488,14.9076967,37.5663058,48.1,276.61,86.83,512.0,512.0
1489,14.9076018,37.5665327,75.0,13.31,83.74,512.0,512.0
1490,14.9075311,37.5667986,75.0,13.31,83.74,512.0,512.0
1491,14.9074788,37.5669871,75.0,198.71,81.63,512.0,512.0
1492,14.9078094,37.5663276,75.0,140.06,84.82,512.0,512.0
1493,14.9080915,37.5663775,75.0,137.81,86.32,512.0,512.0
1494,14.9083526,37.5664289,49.0,46.1,86.31,512.0,512.0
1495,14.9083824,37.5665303,48.3,205.33,90.13,512.0,512.0
1496,14.9093131,37.5666064,24.2,133.03,87.01,512.0,512.0
1497,14.9096432,37.5666612,75.0,106.24,81.49,512.0,512.0
1498,14.9096432,37.5666612,48.1,48.79,87.48,512.0,512.0
1499,14.909741,37.5666872,75.0,303.78,90.78,512.0,512.0
1500,14.9097382,37.5667857,75.0,202.81,83.26,512.0,512.0
1501,14.9097382,37.5667857,47.3,150.22,89.79,512.0,512.0
1502,14.909839,37.5663603,48.9,155.29,94.41,512.0,512.0
1503,14.9098586,37.5662729,47.9,189.28,89.27,512.0,512.0
1504,14.9098586,37.5662729,47.9,310.8,90.65,512.0,512.0
1505,14.9098586,37.5662729,73.0,111.82,84.16,512.0,512.0
1506,14.9100081,37.5662518,75.0,352.76,86.86,512.0,512.0
1507,14.9100081,37.5662518,75.0,44.54,82.79,512.0,512.0
1508,14.9101074,37.5663675,75.0,71.22,80.65,512.0,512.0
1509,14.9102347,37.5665197,25.7,38.91,89.8,512.0,512.0
1510,14.9103901,37.5667091,48.9,43.75,88.34,512.0,512.0
1511,14.9105412,37.5668961,75.0,58.69,83.03,512.0,512.0
1512,14.9106848,37.5668011,49.3,318.9,83.87,512.0,512.0
1513,14.9094607,37.565649,47.7,253.67,85.99,512.0,512.0
1514,14.9092252,37.5652479,75.0,276.33,85.85,512.0,512.0
1515,14.9090605,37.5652254,49.5,260.85,80.01,512.0,512.0
1516,14.9089099,37.5652464,48.9,270.52,84.46,512.0,512.0
1517,14.9085087,37.5652361,49.1,110.81,85.8,512.0,512.0
1518,14.9087761,37.5650295,75.0,205.57,86.08,512.0,512.0
1520,14.9085291,37.5647778,49.2,199.73,77.98,512.0,512.0
1521,14.9085291,37.5647778,24.3,225.02,81.6,512.0,512.0
1522,14.908063,37.5646624,75.0,201.93,75.7,512.0,512.0
1523,14.9078988,37.5644583,47.1,9.87,86.99,512.0,512.0
1524,14.9061617,37.5641797,75.0,259.47,80.07,512.0,512.0
1525,14.905998,37.5641206,47.6,316.47,84.98,512.0,512.0
1526,14.9058879,37.5640947,24.5,166.39,86.64,512.0,512.0
1527,14.9058879,37.5640947,50.1,243.4,83.84,512.0,512.0
1528,14.9056706,37.5640005,46.9,92.66,91.12,512.0,512.0
1529,14.9055332,37.5639167,75.0,334.02,83.07,512.0,512.0
1530,14.904239,37.5637466,75.0,292.3,79.1,512.0,512.0
1531,14.9043481,37.5637546,75.0,79.26,72.44,512.0,512.0
1532,14.9041813,37.5639076,52.2,184.0,82.61,512.0,512.0
1533,14.9041896,37.5642393,75.0,127.61,89.51,512.0,512.0
1534,14.9043311,37.5642671,24.0,118.99,86.71,512.0,512.0
1535,14.904789,37.5643219,48.2,248.29,93.37,512.0,512.0
1536,14.9074632,37.5683627,48.9,276.29,88.04,512.0,512.0
1537,14.9072464,37.5683271,46.9,290.37,86.83,512.0,512.0
1538,14.9071455,37.5683119,73.4,242.44,85.17,512.0,512.0
1539,14.907099,37.5683682,48.4,302.84,87.62,512.0,512.0
1540,14.9071459,37.5681854,75.0,357.12,89.55,512.0,512.0
1541,14.9062497,37.5681555,48.9,284.66,87.26,512.0,512.0
1542,14.9059085,37.5681123,46.9,102.64,86.51,512.0,512.0
1543,14.9054628,37.5680388,75.0,278.76,83.83,512.0,512.0
1544,14.9053104,37.5680073,75.0,124.04,83.96,512.0,512.0
1545,14.9053104,37.5680073,75.0,228.97,81.36,512.0,512.0
1546,14.9053104,37.5680073,75.0,354.98,80.92,512.0,512.0
1547,14.9019533,37.5674455,18.1,234.46,86.61,512.0,512.0
1548,14.9014683,37.5673515,48.2,281.19,86.92,512.0,512.0
1549,14.901355,37.5673324,75.0,153.41,87.14,512.0,512.0
1550,14.9011697,37.5672277,48.9,147.25,83.34,512.0,512.0
1551,14.9011697,37.5672277,48.9,237.83,82.82,512.0,512.0
1552,14.9010245,37.5672573,37.4,175.52,88.65,512.0,512.0
1553,14.9010245,37.5672573,37.4,287.23,89.31,512.0,512.0
1554,14.9010052,37.5682,46.9,22.88,88.77,512.0,512.0
1555,14.9010052,37.5682,87.3,219.33,86.51,512.0,512.0
1556,14.9009662,37.5685247,48.9,22.99,88.42,512.0,512.0
1557,14.9010654,37.5686151,75.0,279.55,81.86,512.0,512.0
1558,14.9009453,37.5687469,49.7,316.55,89.76,512.0,512.0
1559,14.9009323,37.5688164,49.4,276.86,85.83,512.0,512.0
1560,14.9008864,37.5692456,48.9,11.28,87.79,512.0,512.0
1561,14.9008766,37.5693385,48.9,60.04,88.44,512.0,512.0
1562,14.9008632,37.5694336,47.2,75.67,88.64,512.0,512.0
1563,14.9007797,37.5695237,46.9,320.58,87.19,512.0,512.0
1564,14.900858,37.5696288,75.0,280.21,89.53,512.0,512.0
1565,14.9008468,37.56972,46.9,104.31,89.16,512.0,512.0
1566,14.9008358,37.5698081,46.9,338.6,91.0,512.0,512.0
1567,14.9008358,37.5698081,46.9,15.66,89.62,512.0,512.0
1568,14.9008358,37.5698081,46.9,62.83,89.41,512.0,512.0
1569,14.9007063,37.5709659,47.8,51.46,87.61,512.0,512.0
1570,14.9007237,37.5716611,38.0,66.5,85.37,512.0,512.0
1571,14.9006739,37.5717168,15.0,35.55,90.31,512.0,512.0
1572,14.9007901,37.5719206,50.0,336.98,88.01,512.0,512.0
1573,14.9014423,37.5721194,48.9,132.73,87.98,512.0,512.0
1574,14.9011687,37.5724225,47.7,88.96,84.66,512.0,512.0
1575,14.9012814,37.5725739,25.2,228.44,88.48,512.0,512.0
1576,14.9015154,37.5728609,48.9,60.49,79.58,512.0,512.0
1577,14.9016721,37.5729387,48.9,45.45,78.8,512.0,512.0
1578,14.9026151,37.5731705,48.9,76.17,87.72,512.0,512.0
1579,14.902493,37.5732015,75.0,51.46,79.32,512.0,512.0
1580,14.9030325,37.5733685,47.3,283.03,76.05,512.0,512.0
1581,14.9003173,37.5737965,48.9,191.0,85.93,512.0,512.0
1582,14.9000435,37.5737176,75.0,286.94,86.48,512.0,512.0
1583,14.8971183,37.5749011,23.1,280.79,86.94,512.0,512.0
1584,14.8967132,37.5749277,75.0,341.61,77.8,512.0,512.0
1585,14.8966226,37.5749798,46.9,264.6,79.29,512.0,512.0
1587,14.896257,37.574886,75.0,325.48,72.91,512.0,512.0
1588,14.8960977,37.5748011,75.0,55.72,80.61,512.0,512.0
1589,14.8961504,37.5751762,75.0,174.1,75.11,512.0,512.0
1590,14.8962015,37.5753749,23.3,14.91,88.51,512.0,512.0
1591,14.8962963,37.5752592,49.2,38.06,89.01,512.0,512.0
1592,14.8965475,37.575245,24.2,298.62,88.97,512.0,512.0
1593,14.8965771,37.5757545,48.9,203.27,75.41,512.0,512.0
1594,14.9015393,37.5715102,23.4,57.55,87.21,512.0,512.0
1595,14.9017477,37.5718298,49.6,25.93,88.19,512.0,512.0
1596,14.9031885,37.5720743,46.9,90.23,89.24,512.0,512.0
1597,14.9034043,37.5718192,75.0,186.98,86.1,512.0,512.0
1598,14.9034254,37.5715452,75.0,29.0,86.58,512.0,512.0
1599,14.9036613,37.5715714,24.2,272.24,87.6,512.0,512.0
1600,14.9035324,37.5711882,24.9,108.45,87.19,512.0,512.0
1601,14.9035324,37.5711882,77.5,334.06,99.15,512.0,512.0
1602,14.9040413,37.5712701,48.9,91.24,84.93,512.0,512.0
1603,14.9042582,37.5713003,46.9,299.01,88.81,512.0,512.0
1604,14.9042154,37.5716191,75.0,41.96,89.11,512.0,512.0
1605,14.904194,37.5718973,75.0,34.4,90.59,512.0,512.0
1606,14.9041833,37.5721268,75.3,15.44,89.65,512.0,512.0
1607,14.9041811,37.5722766,24.7,356.31,90.79,512.0,512.0
1608,14.9041811,37.5722766,43.2,219.77,91.91,512.0,512.0
1609,14.9055059,37.5715095,75.0,310.94,88.59,512.0,512.0
1610,14.9054645,37.5716527,71.6,217.51,85.22,512.0,512.0
1611,14.9042081,37.5717131,75.0,122.9,91.23,512.0,512.0
1612,14.9042081,37.5717131,37.8,216.65,86.13,512.0,512.0
1613,14.9042583,37.5709023,49.1,187.93,85.78,512.0,512.0
1614,14.9042612,37.5705345,75.0,125.74,80.32,512.0,512.0
1615,14.9042991,37.5702707,35.9,5.47,90.6,512.0,512.0
1616,14.9042991,37.5702707,35.9,198.93,83.57,512.0,512.0
1617,14.904142,37.5701212,35.9,103.36,85.59,512.0,512.0
1618,14.9061135,37.5696971,47.8,243.3,85.34,512.0,512.0
1619,14.9050892,37.569654,47.2,231.41,89.34,512.0,512.0
1620,14.9047532,37.5696373,25.2,296.49,91.48,512.0,512.0
1621,14.9040163,37.5696212,72.7,224.73,90.68,512.0,512.0
1622,14.9036208,37.5696043,75.0,302.42,83.05,512.0,512.0
1623,14.9035576,37.5697872,48.9,197.17,87.17,512.0,512.0
1624,14.9029146,37.5695007,75.0,71.0,85.84,512.0,512.0
1625,14.9029146,37.5695007,46.9,247.06,85.24,512.0,512.0
1626,14.9026189,37.5695665,19.2,291.36,89.75,512.0,512.0
1627,14.9022776,37.5695548,46.9,160.52,86.63,512.0,512.0
1628,14.9011864,37.5666904,75.0,230.54,84.1,512.0,512.0
1629,14.9012514,37.5661039,47.6,41.86,90.79,512.0,512.0
1630,14.9013905,37.5662096,75.0,265.68,86.35,512.0,512.0
1631,14.9013905,37.5662096,75.0,150.03,88.87,512.0,512.0
1632,14.901366,37.5651224,43.3,14.55,86.68,512.0,512.0
1633,14.9016144,37.5644282,24.9,297.84,83.88,512.0,512.0
1634,14.9014996,37.5639453,50.4,312.59,94.6,512.0,512.0
1635,14.9014472,37.5644007,39.4,344.29,88.8,512.0,512.0
1636,14.9014693,37.5642158,75.0,64.16,82.56,512.0,512.0
1637,14.901516,37.5637641,47.4,53.78,84.59,512.0,512.0
1638,14.9015641,37.5633211,49.1,57.33,86.9,512.0,512.0
1639,14.9016913,37.5621373,48.4,323.27,89.2,512.0,512.0
